transaction_id,timestamp,amount,merchant,category,country,device
TXN00361,2026-01-16 01:00:00,70.05,Myntra,Entertainment,IN,iOS
TXN00362,2026-01-16 02:00:00,104.57,Reliance,Entertainment,IN,iOS
TXN00363,2026-01-16 03:00:00,27.44,Reliance,Food,IN,Android
TXN00364,2026-01-16 04:00:00,50.34,Uber,Bills,IN,iOS
TXN00365,2026-01-16 05:00:00,143.01,Swiggy,Travel,IN,Android
TXN00366,2026-01-16 06:00:00,33.67,Flipkart,Shopping,IN,Android
TXN00367,2026-01-16 07:00:00,31.99,Amazon,Food,IN,Web
TXN00368,2026-01-16 15:00:00,905.2760092739558,Swiggy,Bills,IN,iOS
TXN00369,2026-01-16 09:00:00,94.52,Myntra,Bills,IN,Android
TXN00370,2026-01-16 10:00:00,55.01,Amazon,Travel,IN,Android
TXN00371,2026-01-16 11:00:00,129.52,Other,Bills,IN,Web
TXN00372,2026-01-16 12:00:00,95.29,Myntra,Bills,IN,Android
TXN00373,2026-01-16 13:00:00,94.37,Swiggy,Food,IN,Web
TXN00374,2026-01-16 14:00:00,78.27,Other,Food,IN,Web
TXN00375,2026-01-16 15:00:00,247.89,Flipkart,Entertainment,IN,Android
TXN00376,2026-01-17 04:00:00,633.7712417935181,Other,Entertainment,IN,iOS
TXN00377,2026-01-16 17:00:00,199.93586975852895,Flipkart,Shopping,IN,iOS
TXN00378,2026-01-16 18:00:00,154.9,Swiggy,Bills,IN,iOS
TXN00379,2026-01-16 19:00:00,40.55,Swiggy,Shopping,IN,Android
TXN00380,2026-01-16 20:00:00,58.56,Other,Entertainment,IN,Android
TXN00381,2026-01-16 21:00:00,127.89,Flipkart,Travel,IN,Android
TXN00382,2026-01-16 22:00:00,19.27,Other,Bills,IN,iOS
TXN00383,2026-01-16 23:00:00,24.2,Swiggy,Bills,IN,iOS
TXN00384,2026-01-17 00:00:00,19.28,Flipkart,Bills,IN,iOS
TXN00385,2026-01-17 01:00:00,32.58,Myntra,Food,IN,iOS
TXN00386,2026-01-17 02:00:00,72.66,Myntra,Entertainment,IN,Android
TXN00387,2026-01-17 03:00:00,76.76,Swiggy,Travel,IN,Android
TXN00388,2026-01-17 04:00:00,65.34,Amazon,Travel,IN,iOS
TXN00389,2026-01-17 05:00:00,21.8,Swiggy,Food,IN,Android
TXN00390,2026-01-17 06:00:00,12.16,Uber,Shopping,IN,iOS
TXN00391,2026-01-17 07:00:00,56.56,Amazon,Travel,IN,Android
TXN00392,2026-01-17 08:00:00,40.18,Amazon,Food,IN,Android
TXN00393,2026-01-17 09:00:00,73.6,Other,Bills,IN,Web
TXN00394,2026-01-17 10:00:00,86.17,Amazon,Food,IN,Android
TXN00395,2026-01-17 11:00:00,59.73,Swiggy,Entertainment,IN,Android
TXN00396,2026-01-17 12:00:00,89.49,Reliance,Bills,IN,iOS
TXN00397,2026-01-17 13:00:00,63.37,Swiggy,Travel,IN,iOS
TXN00398,2026-01-17 14:00:00,77.06,Uber,Bills,IN,Web
TXN00399,2026-01-17 15:00:00,34.53,Amazon,Bills,IN,Web
TXN00400,2026-01-17 16:00:00,48.58,Reliance,Bills,IN,iOS
TXN00401,2026-01-17 17:00:00,62.05,Myntra,Travel,IN,Android
TXN00402,2026-01-17 18:00:00,583.6567787412378,Reliance,Entertainment,IN,Android
TXN00403,2026-01-17 19:00:00,42.27,Other,Food,IN,Web
TXN00404,2026-01-17 20:00:00,76.61,Swiggy,Travel,IN,Android
TXN00405,2026-01-17 21:00:00,45.93,Amazon,Food,IN,Web
TXN00406,2026-01-17 22:00:00,50.58,Swiggy,Travel,IN,iOS
TXN00407,2026-01-17 23:00:00,93.61,Flipkart,Entertainment,IN,Android
TXN00408,2026-01-18 00:00:00,14.95,Uber,Bills,IN,Android
TXN00409,2026-01-18 01:00:00,23.51,Flipkart,Food,IN,iOS
TXN00410,2026-01-18 02:00:00,20.83,Other,Entertainment,IN,Android
TXN00411,2026-01-18 03:00:00,11.98,Myntra,Bills,IN,Android
TXN00412,2026-01-18 04:00:00,35.13,Flipkart,Travel,IN,iOS
TXN00413,2026-01-18 05:00:00,88.87,Other,Shopping,IN,Android
TXN00414,2026-01-18 06:00:00,45.37,Reliance,Travel,IN,Android
TXN00415,2026-01-18 07:00:00,62.09,Uber,Entertainment,IN,iOS
TXN00416,2026-01-18 08:00:00,110.83,Flipkart,Travel,IN,iOS
TXN00417,2026-01-18 09:00:00,129.41,Swiggy,Shopping,IN,Android
TXN00418,2026-01-18 10:00:00,52.2,Myntra,Shopping,IN,Web
TXN00419,2026-01-18 11:00:00,131.61,Reliance,Entertainment,IN,Web
TXN00420,2026-01-18 12:00:00,57.97,Flipkart,Travel,IN,Android
TXN00421,2026-01-18 13:00:00,31.68,Reliance,Bills,IN,Android
TXN00422,2026-01-18 14:00:00,37.1,Flipkart,Food,IN,iOS
TXN00423,2026-01-18 15:00:00,20.86,Flipkart,Shopping,IN,Android
TXN00424,2026-01-18 16:00:00,30.65,Uber,Travel,IN,iOS
TXN00425,2026-01-18 17:00:00,43.26,Flipkart,Bills,IN,iOS
TXN00426,2026-01-18 18:00:00,92.05,Swiggy,Food,IN,Android
TXN00427,2026-01-18 19:00:00,167.08,Swiggy,Bills,IN,iOS
TXN00428,2026-01-18 20:00:00,22.23,Flipkart,Travel,IN,Android
TXN00429,2026-01-18 21:00:00,70.48,Reliance,Food,IN,Web
TXN00430,2026-01-18 22:00:00,27.76,Swiggy,Food,IN,Android
TXN00431,2026-01-18 23:00:00,74.33,Myntra,Food,IN,Web
TXN00432,2026-01-19 00:00:00,50.14,Reliance,Food,IN,Android
TXN00433,2026-01-19 01:00:00,16.61,Myntra,Bills,IN,iOS
TXN00434,2026-01-19 02:00:00,99.82,Flipkart,Food,IN,Web
TXN00435,2026-01-19 03:00:00,36.85,Reliance,Bills,IN,Android
TXN00436,2026-01-19 04:00:00,277.9164578368226,Flipkart,Food,IN,Android
TXN00437,2026-01-19 05:00:00,27.24,Flipkart,Food,IN,iOS
TXN00438,2026-01-19 06:00:00,35.68,Other,Entertainment,IN,iOS
TXN00439,2026-01-19 07:00:00,72.11,Swiggy,Entertainment,IN,Android
TXN00440,2026-01-19 08:00:00,681.4210458034742,Myntra,Travel,IN,Android
TXN00441,2026-01-19 09:00:00,67.6,Amazon,Food,IN,iOS
TXN00442,2026-01-19 10:00:00,69.08,Myntra,Bills,IN,Android
TXN00443,2026-01-19 11:00:00,128.82,Other,Shopping,IN,iOS
TXN00444,2026-01-20 10:00:00,595.3166379844723,Myntra,Travel,IN,Android
TXN00445,2026-01-19 13:00:00,20.91,Myntra,Travel,IN,Android
TXN00446,2026-01-19 14:00:00,109.26,Reliance,Bills,IN,iOS
TXN00447,2026-01-19 15:00:00,44.02,Swiggy,Shopping,IN,Android
TXN00448,2026-01-19 16:00:00,112.67,Swiggy,Shopping,IN,Web
TXN00449,2026-01-19 17:00:00,70.05,Amazon,Food,IN,iOS
TXN00450,2026-01-19 18:00:00,50.14,Myntra,Shopping,IN,Android
TXN00451,2026-01-19 19:00:00,68.49,Reliance,Travel,IN,Android
TXN00452,2026-01-19 20:00:00,194.06,Reliance,Entertainment,IN,Android
TXN00453,2026-01-19 21:00:00,210.62,Reliance,Food,IN,iOS
TXN00454,2026-01-19 22:00:00,57.12,Amazon,Travel,IN,iOS
TXN00455,2026-01-19 23:00:00,60.59,Myntra,Food,IN,iOS
TXN00456,2026-01-20 00:00:00,109.9,Reliance,Shopping,IN,Android
TXN00457,2026-01-20 01:00:00,31.51,Flipkart,Bills,IN,Android
TXN00458,2026-01-20 02:00:00,67.8,Uber,Food,IN,Android
TXN00459,2026-01-20 03:00:00,53.69,Other,Travel,IN,iOS
TXN00460,2026-01-20 04:00:00,66.96,Swiggy,Bills,IN,Android
TXN00461,2026-01-20 05:00:00,31.76,Reliance,Entertainment,IN,Android
TXN00462,2026-01-20 06:00:00,19.43,Uber,Shopping,IN,Android
TXN00463,2026-01-20 07:00:00,14.19,Myntra,Travel,IN,Android
TXN00464,2026-01-20 08:00:00,26.41,Myntra,Entertainment,IN,iOS
TXN00465,2026-01-20 09:00:00,40.52,Myntra,Travel,IN,iOS
TXN00466,2026-01-20 10:00:00,45.12,Reliance,Shopping,IN,Web
TXN00467,2026-01-20 11:00:00,192.33,Other,Food,IN,Android
TXN00468,2026-01-20 12:00:00,112.04,Swiggy,Bills,IN,iOS
TXN00469,2026-01-20 13:00:00,29.21,Other,Bills,IN,Android
TXN00470,2026-01-20 14:00:00,68.44,Myntra,Food,IN,iOS
TXN00471,2026-01-20 15:00:00,41.9,Myntra,Shopping,IN,iOS
TXN00472,2026-01-20 16:00:00,45.38,Swiggy,Food,IN,Android
TXN00473,2026-01-20 17:00:00,61.59,Swiggy,Food,IN,iOS
TXN00474,2026-01-20 18:00:00,81.65,Myntra,Bills,IN,Android
TXN00475,2026-01-20 19:00:00,43.79,Swiggy,Entertainment,IN,Android
TXN00476,2026-01-20 20:00:00,109.02,Swiggy,Shopping,IN,Android
TXN00477,2026-01-20 21:00:00,25.99,Reliance,Bills,IN,Android
TXN00478,2026-01-20 22:00:00,54.82,Swiggy,Bills,IN,Web
TXN00479,2026-01-20 23:00:00,295.45,Myntra,Bills,IN,iOS
TXN00480,2026-01-21 00:00:00,63.12,Amazon,Entertainment,IN,iOS
TXN00481,2026-01-21 01:00:00,138.6,Amazon,Shopping,IN,Web
TXN00482,2026-01-21 02:00:00,57.94,Reliance,Bills,IN,iOS
TXN00483,2026-01-21 03:00:00,79.64,Amazon,Shopping,IN,Android
TXN00484,2026-01-21 04:00:00,52.62,Reliance,Entertainment,IN,Android
TXN00485,2026-01-21 05:00:00,48.87,Other,Travel,IN,Android
TXN00486,2026-01-21 06:00:00,32.9,Uber,Shopping,IN,Web
TXN00487,2026-01-21 07:00:00,72.22,Other,Bills,IN,Web
TXN00488,2026-01-21 08:00:00,31.39,Swiggy,Bills,IN,iOS
TXN00489,2026-01-21 09:00:00,84.15,Other,Travel,IN,Android
TXN00490,2026-01-21 10:00:00,110.55,Flipkart,Food,IN,Android
TXN00491,2026-01-21 11:00:00,69.29,Swiggy,Shopping,IN,Web
TXN00492,2026-01-21 12:00:00,45.33,Swiggy,Entertainment,IN,Android
TXN00493,2026-01-21 13:00:00,73.34,Reliance,Shopping,IN,iOS
TXN00494,2026-01-21 14:00:00,44.67,Amazon,Entertainment,IN,Android
TXN00495,2026-01-22 11:00:00,1071.6721148386712,Reliance,Travel,IN,Android
TXN00496,2026-01-21 16:00:00,16.6,Amazon,Bills,IN,iOS
TXN00497,2026-01-21 17:00:00,43.9,Swiggy,Bills,IN,Web
TXN00498,2026-01-21 18:00:00,14.97,Myntra,Entertainment,IN,iOS
TXN00499,2026-01-21 19:00:00,20.66,Flipkart,Shopping,IN,Android
TXN00500,2026-01-21 20:00:00,132.49,Uber,Entertainment,IN,Android
TXN00501,2026-01-21 21:00:00,97.7,Other,Shopping,IN,Web
TXN00502,2026-01-21 22:00:00,34.2,Reliance,Entertainment,IN,iOS
TXN00503,2026-01-21 23:00:00,20.56,Amazon,Food,IN,Android
TXN00504,2026-01-22 00:00:00,7.95,Myntra,Entertainment,IN,iOS
TXN00505,2026-01-22 01:00:00,38.35,Myntra,Shopping,IN,Android
TXN00506,2026-01-22 02:00:00,263.29,Amazon,Travel,IN,Android
TXN00507,2026-01-22 03:00:00,72.43,Myntra,Travel,IN,Web
TXN00508,2026-01-22 04:00:00,37.95,Uber,Entertainment,IN,iOS
TXN00509,2026-01-22 05:00:00,73.87,Myntra,Shopping,IN,Android
TXN00510,2026-01-22 06:00:00,19.79,Swiggy,Shopping,IN,Android
TXN00511,2026-01-22 07:00:00,45.0,Flipkart,Bills,IN,Web
TXN00512,2026-01-22 08:00:00,58.25,Reliance,Shopping,IN,iOS
TXN00513,2026-01-22 09:00:00,51.63,Reliance,Bills,IN,iOS
TXN00514,2026-01-22 10:00:00,91.29,Flipkart,Shopping,IN,Android
TXN00515,2026-01-22 11:00:00,68.31,Flipkart,Entertainment,IN,Web
TXN00516,2026-01-22 12:00:00,84.3,Myntra,Travel,IN,Web
TXN00517,2026-01-22 13:00:00,34.9,Reliance,Entertainment,IN,Android
TXN00518,2026-01-22 14:00:00,97.86,Flipkart,Shopping,IN,Android
TXN00519,2026-01-22 15:00:00,157.4,Flipkart,Food,IN,iOS
TXN00520,2026-01-22 16:00:00,29.06,Reliance,Travel,IN,iOS
TXN00521,2026-01-22 17:00:00,30.66,Myntra,Shopping,IN,iOS
TXN00522,2026-01-22 18:00:00,130.09,Other,Shopping,IN,Web
TXN00523,2026-01-22 19:00:00,48.21,Reliance,Food,IN,iOS
TXN00524,2026-01-22 20:00:00,135.98,Other,Bills,IN,Android
TXN00525,2026-01-22 21:00:00,40.95,Flipkart,Bills,IN,Android
TXN00526,2026-01-22 22:00:00,140.58,Flipkart,Shopping,IN,iOS
TXN00527,2026-01-22 23:00:00,59.47,Flipkart,Shopping,IN,Android
TXN00528,2026-01-23 00:00:00,64.58,Amazon,Bills,IN,Android
TXN00529,2026-01-23 01:00:00,150.97,Reliance,Food,IN,iOS
TXN00530,2026-01-23 02:00:00,43.16,Myntra,Bills,IN,Android
TXN00531,2026-01-23 03:00:00,29.61,Amazon,Food,IN,iOS
TXN00532,2026-01-23 04:00:00,40.79,Flipkart,Food,IN,Android
TXN00533,2026-01-23 05:00:00,73.26,Flipkart,Food,IN,Android
TXN00534,2026-01-23 06:00:00,19.73,Swiggy,Food,IN,Android
TXN00535,2026-01-23 07:00:00,82.63,Uber,Bills,IN,iOS
TXN00536,2026-01-23 08:00:00,38.47,Swiggy,Travel,IN,iOS
TXN00537,2026-01-23 09:00:00,115.13,Other,Bills,IN,Android
TXN00538,2026-01-23 10:00:00,11.52,Flipkart,Shopping,IN,Android
TXN00539,2026-01-23 11:00:00,32.74,Uber,Travel,IN,Android
TXN00540,2026-01-23 12:00:00,18.24,Uber,Travel,IN,iOS
TXN00541,2026-01-23 13:00:00,31.91,Swiggy,Entertainment,IN,Web
TXN00542,2026-01-23 14:00:00,64.13,Reliance,Travel,IN,iOS
TXN00543,2026-01-23 15:00:00,48.59,Other,Shopping,IN,Android
TXN00544,2026-01-23 16:00:00,46.31,Amazon,Bills,IN,iOS
TXN00545,2026-01-23 17:00:00,49.23,Uber,Shopping,IN,Android
TXN00546,2026-01-23 18:00:00,62.32,Amazon,Entertainment,IN,Android
TXN00547,2026-01-23 19:00:00,28.35,Uber,Food,IN,Android
TXN00548,2026-01-23 20:00:00,86.44,Myntra,Bills,IN,Android
TXN00549,2026-01-23 21:00:00,83.99,Swiggy,Bills,IN,Android
TXN00550,2026-01-23 22:00:00,70.12,Swiggy,Travel,IN,iOS
TXN00551,2026-01-23 23:00:00,78.39,Swiggy,Travel,IN,Android
TXN00552,2026-01-24 00:00:00,912.24907116457,Swiggy,Shopping,IN,iOS
TXN00553,2026-01-24 01:00:00,204.96,Swiggy,Shopping,IN,Web
TXN00554,2026-01-24 02:00:00,51.59,Swiggy,Bills,IN,iOS
TXN00555,2026-01-24 03:00:00,44.72,Myntra,Entertainment,IN,Android
TXN00556,2026-01-24 04:00:00,33.46,Amazon,Entertainment,IN,iOS
TXN00557,2026-01-24 05:00:00,27.91,Amazon,Food,IN,Android
TXN00558,2026-01-24 06:00:00,24.31,Uber,Food,IN,Android
TXN00559,2026-01-24 07:00:00,30.64,Myntra,Food,IN,Android
TXN00560,2026-01-24 08:00:00,52.15,Flipkart,Bills,IN,iOS
TXN00561,2026-01-24 09:00:00,67.85,Flipkart,Bills,IN,iOS
TXN00562,2026-01-24 10:00:00,287.8922793289673,Myntra,Bills,IN,iOS
TXN00563,2026-01-24 11:00:00,33.2,Swiggy,Entertainment,IN,iOS
TXN00564,2026-01-24 12:00:00,98.01,Reliance,Food,IN,Android
TXN00565,2026-01-24 13:00:00,88.29,Flipkart,Bills,IN,iOS
TXN00566,2026-01-24 14:00:00,49.22,Amazon,Travel,IN,Web
TXN00567,2026-01-24 15:00:00,35.72,Uber,Entertainment,IN,Android
TXN00568,2026-01-24 16:00:00,77.98,Swiggy,Food,IN,Web
TXN00569,2026-01-24 17:00:00,61.69,Reliance,Shopping,IN,Web
TXN00570,2026-01-24 18:00:00,21.3,Uber,Food,IN,Android
TXN00571,2026-01-24 19:00:00,52.24,Swiggy,Bills,IN,Android
TXN00572,2026-01-24 20:00:00,64.74,Flipkart,Entertainment,IN,Android
TXN00573,2026-01-24 21:00:00,30.42,Flipkart,Entertainment,IN,iOS
TXN00574,2026-01-24 22:00:00,61.77,Reliance,Shopping,IN,Android
TXN00575,2026-01-24 23:00:00,21.21,Flipkart,Travel,IN,Android
TXN00576,2026-01-25 00:00:00,130.13,Uber,Shopping,IN,iOS
TXN00577,2026-01-25 01:00:00,122.87,Reliance,Food,IN,Web
TXN00578,2026-01-25 02:00:00,46.33,Other,Entertainment,IN,iOS
TXN00579,2026-01-25 03:00:00,69.15,Flipkart,Entertainment,IN,iOS
TXN00580,2026-01-25 04:00:00,11.4,Amazon,Shopping,IN,Android
TXN00581,2026-01-25 05:00:00,25.75,Reliance,Shopping,IN,Android
TXN00582,2026-01-25 06:00:00,45.11,Myntra,Bills,IN,iOS
TXN00583,2026-01-25 07:00:00,27.2,Swiggy,Travel,IN,Android
TXN00584,2026-01-25 08:00:00,86.87,Myntra,Travel,IN,iOS
TXN00585,2026-01-25 09:00:00,199.99,Flipkart,Entertainment,IN,Web
TXN00586,2026-01-25 10:00:00,25.41,Myntra,Entertainment,IN,iOS
TXN00587,2026-01-25 11:00:00,31.68,Reliance,Entertainment,IN,iOS
TXN00588,2026-01-25 12:00:00,63.63,Swiggy,Bills,IN,iOS
TXN00589,2026-01-25 13:00:00,155.59,Uber,Entertainment,IN,iOS
TXN00590,2026-01-25 14:00:00,24.67,Swiggy,Bills,IN,Android
TXN00591,2026-01-25 15:00:00,64.19,Amazon,Entertainment,IN,Android
TXN00592,2026-01-25 16:00:00,178.37,Amazon,Travel,IN,Android
TXN00593,2026-01-25 17:00:00,18.66,Other,Shopping,IN,iOS
TXN00594,2026-01-25 18:00:00,23.74,Uber,Entertainment,IN,Android
TXN00595,2026-01-25 19:00:00,41.46,Flipkart,Entertainment,IN,Android
TXN00596,2026-01-25 20:00:00,38.92,Amazon,Food,IN,iOS
TXN00597,2026-01-26 18:00:00,634.2792608699692,Swiggy,Travel,IN,Android
TXN00598,2026-01-25 22:00:00,63.88,Other,Travel,IN,iOS
TXN00599,2026-01-25 23:00:00,17.22,Swiggy,Bills,IN,Android
TXN00600,2026-01-26 00:00:00,76.33,Other,Bills,IN,Android
TXN00601,2026-01-26 01:00:00,37.51,Uber,Food,IN,Android
TXN00602,2026-01-26 02:00:00,125.01,Reliance,Entertainment,IN,Android
TXN00603,2026-01-26 03:00:00,36.31,Reliance,Entertainment,IN,Web
TXN00604,2026-01-26 04:00:00,36.1,Amazon,Entertainment,IN,Web
TXN00605,2026-01-26 05:00:00,77.61,Amazon,Travel,IN,iOS
TXN00606,2026-01-26 06:00:00,89.65,Other,Shopping,IN,iOS
TXN00607,2026-01-26 07:00:00,73.06,Other,Entertainment,IN,iOS
TXN00608,2026-01-26 08:00:00,18.25,Amazon,Shopping,IN,Web
TXN00609,2026-01-26 09:00:00,77.46,Myntra,Shopping,IN,Android
TXN00610,2026-01-26 10:00:00,27.87,Other,Food,IN,Android
TXN00611,2026-01-26 11:00:00,63.62,Other,Shopping,IN,iOS
TXN00612,2026-01-26 12:00:00,21.64,Swiggy,Bills,IN,Web
TXN00613,2026-01-26 13:00:00,72.97,Reliance,Travel,IN,Android
TXN00614,2026-01-26 14:00:00,32.32,Myntra,Food,IN,Android
TXN00615,2026-01-26 15:00:00,23.72,Other,Shopping,IN,Android
TXN00616,2026-01-26 16:00:00,86.83,Flipkart,Food,IN,Android
TXN00617,2026-01-26 17:00:00,63.88,Myntra,Bills,IN,iOS
TXN00618,2026-01-26 18:00:00,36.63,Amazon,Bills,IN,Android
TXN00619,2026-01-26 19:00:00,140.23,Swiggy,Food,IN,Web
TXN00620,2026-01-26 20:00:00,41.0,Amazon,Shopping,IN,iOS
TXN00621,2026-01-26 21:00:00,55.75,Uber,Travel,IN,Android
TXN00622,2026-01-26 22:00:00,65.03,Reliance,Bills,IN,iOS
TXN00623,2026-01-26 23:00:00,208.33761120305962,Myntra,Shopping,IN,iOS
TXN00624,2026-01-27 00:00:00,600.0654751423056,Swiggy,Bills,IN,Android
TXN00625,2026-01-27 01:00:00,38.6,Swiggy,Shopping,IN,Android
TXN00626,2026-01-27 02:00:00,41.78,Swiggy,Food,IN,iOS
TXN00627,2026-01-27 03:00:00,132.39,Reliance,Bills,IN,Android
TXN00628,2026-01-27 04:00:00,27.76,Flipkart,Shopping,IN,Android
TXN00629,2026-01-27 05:00:00,11.38,Amazon,Food,IN,Android
TXN00630,2026-01-27 06:00:00,155.57,Uber,Shopping,IN,Android
TXN00631,2026-01-27 07:00:00,286.31,Reliance,Food,IN,iOS
TXN00632,2026-01-27 08:00:00,41.95,Uber,Bills,IN,Android
TXN00633,2026-01-27 09:00:00,15.5,Flipkart,Food,IN,iOS
TXN00634,2026-01-27 10:00:00,44.62,Amazon,Shopping,IN,Android
TXN00635,2026-01-27 11:00:00,45.33,Other,Food,IN,iOS
TXN00636,2026-01-27 12:00:00,48.26,Reliance,Shopping,IN,Android
TXN00637,2026-01-27 13:00:00,26.48,Flipkart,Bills,IN,Web
TXN00638,2026-01-27 14:00:00,79.58,Amazon,Entertainment,IN,Web
TXN00639,2026-01-27 15:00:00,76.78,Amazon,Shopping,IN,Android
TXN00640,2026-01-27 16:00:00,20.67,Swiggy,Bills,IN,iOS
TXN00641,2026-01-27 17:00:00,86.01,Reliance,Food,IN,Android
TXN00642,2026-01-27 18:00:00,207.32,Flipkart,Shopping,IN,iOS
TXN00643,2026-01-27 19:00:00,61.05,Reliance,Bills,IN,iOS
TXN00644,2026-01-27 20:00:00,43.85,Amazon,Food,IN,Android
TXN00645,2026-01-27 21:00:00,49.78,Reliance,Travel,IN,Android
TXN00646,2026-01-27 22:00:00,81.44,Flipkart,Travel,IN,Android
TXN00647,2026-01-27 23:00:00,17.73,Other,Travel,IN,iOS
TXN00648,2026-01-28 00:00:00,60.76,Uber,Shopping,IN,iOS
TXN00649,2026-01-28 01:00:00,42.36,Flipkart,Food,IN,Android
TXN00650,2026-01-28 02:00:00,181.47,Flipkart,Bills,IN,Android
TXN00651,2026-01-28 03:00:00,48.75,Reliance,Entertainment,IN,Android
TXN00652,2026-01-28 04:00:00,161.44,Swiggy,Shopping,IN,iOS
TXN00653,2026-01-28 05:00:00,26.64,Swiggy,Travel,IN,Android
TXN00654,2026-01-28 06:00:00,79.98,Reliance,Entertainment,IN,Android
TXN00655,2026-01-28 07:00:00,67.2,Uber,Food,IN,Web
TXN00656,2026-01-28 08:00:00,31.04,Myntra,Travel,IN,Android
TXN00657,2026-01-28 09:00:00,61.27,Uber,Entertainment,IN,iOS
TXN00658,2026-01-28 10:00:00,120.08,Amazon,Entertainment,IN,Android
TXN00659,2026-01-28 11:00:00,44.24,Amazon,Bills,IN,Android
TXN00660,2026-01-28 12:00:00,18.18,Amazon,Bills,IN,iOS
TXN00661,2026-01-28 13:00:00,53.98,Myntra,Bills,IN,Android
TXN00662,2026-01-28 14:00:00,30.37,Uber,Food,IN,Android
TXN00663,2026-01-28 15:00:00,43.71,Reliance,Entertainment,IN,Web
TXN00664,2026-01-28 16:00:00,51.78,Other,Shopping,IN,Web
TXN00665,2026-01-28 17:00:00,18.02,Flipkart,Shopping,IN,iOS
TXN00666,2026-01-28 18:00:00,19.1,Other,Bills,IN,Android
TXN00667,2026-01-28 19:00:00,412.6707890384374,Other,Entertainment,IN,Android
TXN00668,2026-01-28 20:00:00,38.87,Myntra,Entertainment,IN,Android
TXN00669,2026-01-28 21:00:00,10.31,Uber,Bills,IN,Web
TXN00670,2026-01-28 22:00:00,90.94,Flipkart,Food,IN,iOS
TXN00671,2026-01-28 23:00:00,65.17,Flipkart,Food,IN,Android
TXN00672,2026-01-29 00:00:00,34.33,Amazon,Travel,IN,Web
TXN00673,2026-01-29 01:00:00,23.2,Myntra,Food,IN,Android
TXN00674,2026-01-29 02:00:00,94.0,Uber,Travel,IN,iOS
TXN00675,2026-01-29 03:00:00,68.52,Flipkart,Shopping,IN,Android
TXN00676,2026-01-29 04:00:00,256.9,Amazon,Food,IN,Android
TXN00677,2026-01-29 05:00:00,71.75,Amazon,Entertainment,IN,Web
TXN00678,2026-01-29 06:00:00,70.25,Myntra,Bills,IN,Web
TXN00679,2026-01-29 07:00:00,48.98,Myntra,Shopping,IN,Android
TXN00680,2026-01-29 08:00:00,92.84,Myntra,Food,IN,Android
TXN00681,2026-01-29 09:00:00,81.97,Amazon,Food,IN,iOS
TXN00682,2026-01-29 10:00:00,123.18,Amazon,Food,IN,Android
TXN00683,2026-01-29 11:00:00,38.91,Amazon,Bills,IN,iOS
TXN00684,2026-01-29 12:00:00,41.14,Reliance,Entertainment,IN,iOS
TXN00685,2026-01-29 13:00:00,39.99,Reliance,Bills,IN,Android
TXN00686,2026-01-29 14:00:00,91.29,Swiggy,Travel,IN,Android
TXN00687,2026-01-29 15:00:00,144.6,Amazon,Shopping,IN,Android
TXN00688,2026-01-29 16:00:00,40.52,Swiggy,Shopping,IN,Web
TXN00689,2026-01-29 17:00:00,41.43,Reliance,Entertainment,IN,Android
TXN00690,2026-01-29 18:00:00,66.96,Flipkart,Bills,IN,iOS
TXN00691,2026-01-29 19:00:00,46.54,Reliance,Travel,IN,Android
TXN00692,2026-01-29 20:00:00,101.38,Uber,Travel,IN,iOS
TXN00693,2026-01-29 21:00:00,12.63,Amazon,Entertainment,IN,Android
TXN00694,2026-01-29 22:00:00,31.9,Other,Entertainment,IN,Android
TXN00695,2026-01-29 23:00:00,32.83,Uber,Shopping,IN,iOS
TXN00696,2026-01-30 00:00:00,12.08,Myntra,Food,IN,iOS
TXN00697,2026-01-30 01:00:00,29.18,Amazon,Shopping,IN,Android
TXN00698,2026-01-30 02:00:00,30.12,Swiggy,Food,IN,Android
TXN00699,2026-01-30 03:00:00,47.91,Myntra,Bills,IN,Web
TXN00700,2026-01-30 04:00:00,112.55,Myntra,Food,IN,Android
TXN00701,2026-01-30 05:00:00,46.56,Amazon,Shopping,IN,Android
TXN00702,2026-01-30 06:00:00,27.94,Myntra,Travel,IN,Android
TXN00703,2026-01-30 07:00:00,52.61,Other,Travel,IN,Android
TXN00704,2026-01-30 08:00:00,107.98,Reliance,Bills,IN,iOS
TXN00705,2026-01-30 09:00:00,28.95,Flipkart,Shopping,IN,iOS
TXN00706,2026-01-30 10:00:00,30.21,Other,Food,IN,Android
TXN00707,2026-01-30 11:00:00,78.5,Myntra,Bills,IN,iOS
TXN00708,2026-01-30 12:00:00,47.28,Amazon,Bills,IN,Android
TXN00709,2026-01-30 13:00:00,83.17,Amazon,Entertainment,IN,iOS
TXN00710,2026-01-30 14:00:00,54.12,Other,Entertainment,IN,Android
TXN00711,2026-01-30 15:00:00,86.15,Flipkart,Entertainment,IN,Android
TXN00712,2026-01-30 16:00:00,27.86,Amazon,Travel,IN,iOS
TXN00713,2026-01-30 17:00:00,54.17,Uber,Entertainment,IN,Android
TXN00714,2026-01-30 18:00:00,47.61,Uber,Travel,IN,Android
TXN00715,2026-01-30 19:00:00,24.77,Myntra,Entertainment,IN,Android
TXN00716,2026-01-30 20:00:00,19.76,Myntra,Food,IN,iOS
TXN00717,2026-01-30 21:00:00,85.26,Other,Travel,IN,Android
TXN00718,2026-01-31 14:00:00,611.131231375735,Reliance,Bills,IN,iOS
TXN00719,2026-01-30 23:00:00,28.09,Amazon,Food,IN,iOS
